"","SaleID","ParcelNumber","Address","City","TotalAV","PropertyClass","Neighborhood","TaxDistrict","Acre","SalePrice","County","SaleRatio","PPA","State","Zip"
"20450","C17-2024-0025672",1.70910300096e+17,"NYY504 HAROLD ST","Garrett",311700,510,"265047-170",13,0.27,310000,"Dekalb",1.00548387096774,1148148.14814815,"IN","46738"
"20451","C17-2024-0025673",1.7090412603e+17,"NYY908 W KING ST","GARRETT",43900,510,"165012-170",13,0.136,146000,"Dekalb",0.300684931506849,1073529.41176471,"IN","46738"
"20452","C17-2024-0025682",1.70903106012e+17,"NYY109 N FRANKLIN ST","Garrett",76300,510,"265022-170",13,0.072,90000,"Dekalb",0.847777777777778,1250000,"IN","46738"
"20453","C17-2024-0025706",1.71207400004e+17,"NYY5680 CR 75","Saint Joe",277400,511,"981004-170",15,6.592,345000,"Dekalb",0.804057971014493,52336.1650485437,"IN","46785"
"20454","C17-2024-0025713",1.71128327002e+17,"NYY6783 SR 1","SPENCERVILLE",110000,511,"111004-170",21,2.05,70000,"Dekalb",1.57142857142857,34146.3414634146,"IN","46788"
"20455","C17-2024-0025718",1.71118400012e+17,"NYNCR 51","Saint Joe",50000,500,"921007-170",2,9.622,235000,"Dekalb",0.212765957446809,24423.1968405737,"IN","46785"
"20456","C17-2024-0025722",1.70616177042e+17,"NYY3404 FAWN CREEK BLVD","WATERLOO",307800,510,"955051-170",7,0.273,279900,"Dekalb",1.09967845659164,1025274.72527473,"IN","46793"
"20457","C17-2024-0025740",1.70603353008e+17,"NYNS FRANKLIN ST","WATERLOO",4700,500,"314026-170",8,0.075,15000,"Dekalb",0.313333333333333,2e+05,"IN","46793"
"20458","C07-2024-0001896",51457002,"YYN6353 STATE ROAD 135 N","MORGANTOWN",0,511,"UNKNOWN",2,0.167,1000,"Brown",0,5988.02395209581,"IN","46160"
"20459","C07-2024-0001911",7.0719100577e+16,"NYY255 WASHINGTON ST W","NASHVILLE",211300,510,"7015060",5,0,2e+05,"Brown",1.0565,Inf,"IN","47448"
"20460","C07-2024-0001913",7.0215200115e+16,"NYY3469 WEBBER HILL RD","TRAFALGAR",167300,510,"7045005",6,5.004,109000,"Brown",1.5348623853211,21782.5739408473,"IN","46181"
"20461","C07-2024-0001918",7.0117300561e+16,"NYY7370 TROUT DR","NINEVEH",343800,510,"7065010",1,0,489000,"Brown",0.703067484662577,Inf,"IN","46164"
"20462","C07-2024-0001935",70205100123002000,"NYNMYERS RD","MORGANTOWN",0,513,"UNKNOWN",6,4,40000,"Brown",0,10000,"IN","46160"
"20463","C07-2024-0001936",71501300115005000,"NYY8610 STATE ROAD 135 S","FREETOWN",59200,101,"7025010",3,23.797,3e+05,"Brown",0.197333333333333,12606.6310879523,"IN","47235"
"20464","C07-2024-0001960",70624100135006000,"NYNHELMSBURG RD","NASHVILLE",1600,100,"7035170",4,0.703,487500,"Brown",0.00328205128205128,693456.614509246,"IN","47448"
"20465","C07-2024-0001960",70624100135007000,"NYNHELMSBURG RD","NASHVILLE",6300,100,"7035170",4,2.782,487500,"Brown",0.0129230769230769,175233.644859813,"IN","47448"
"20466","C07-2024-0001967",7.0201400172e+16,"NYN9298 & 9280 SWEETWATER TR","NINEVEH",20200,101,"7045005",6,35.77,435000,"Brown",0.0464367816091954,12161.0287950797,"IN","46164"
"20467","C07-2024-0001971",7.0719100495e+16,"NYY96 JEFFERSON ST S","NASHVILLE",126500,510,"7014000",5,0,209000,"Brown",0.605263157894737,Inf,"IN","47448"
"20468","C64-2024-0119118",6.40607178012e+17,"NYY6636 LIBERTY","PORTAGE",259200,510,"823",16,0.239,296000,"Porter",0.875675675675676,1238493.72384937,"IN","46368"
"20469","C67-2024-0023246",6.70124100004e+17,"NYN900 E","NORTH SALEM",137300,100,"901-001",9,62.89,2560000,"Putnam",0.0536328125,40705.9945937351,"IN","46165"
"20470","C07-2024-0001987",7.0213200119e+16,"NYNFORD RIDGE RD","NASHVILLE",75100,501,"7045050",6,5.01,70000,"Brown",1.07285714285714,13972.0558882236,"IN","47448"
"20471","C07-2024-0001990",7.0831200104e+16,"NYY6167 RINNIE SEITZ RD","NASHVILLE",354000,511,"7035500",4,5.001,435000,"Brown",0.813793103448276,86982.6034793041,"IN","47448"
"20472","C07-2024-0001992",7.0817300129e+16,"NYY7028 GEORGETOWN RD","NASHVILLE",196500,120,"7035170",4,5.21,135000,"Brown",1.45555555555556,25911.7082533589,"IN","47448"
"20473","C07-2024-0001999",7.0721300151e+16,"NYY2119 FAIR OAKS TRAIL","NASHVILLE",401200,510,"7035200",4,5.7,6e+05,"Brown",0.668666666666667,105263.157894737,"IN","47448"
"20474","C07-2024-0002009",7.0119100366e+16,"NYNSWEETWATER DR","NINEVEH",36500,500,"7065035",1,0,31000,"Brown",1.17741935483871,Inf,"IN","46164"
"20475","C07-2024-0002011",7.0108300153e+16,"NYNASPEN DR","NINEVEH",17500,501,"7065035",1,0.44,15000,"Brown",1.16666666666667,34090.9090909091,"IN","46164"
"20476","C07-2024-0002061",7.0603400162e+16,"NYNHELMSBURG RD","NASHVILLE",38700,501,"7055140",2,1.738,479727,"Brown",0.0806708815638895,276022.439585731,"IN","47448"
"20477","C07-2024-0002088",7.0120100158e+16,"NYY7101 RACCOON DR","NINEVEH",221600,510,"7065030",1,0,269900,"Brown",0.821044831419044,Inf,"IN","46164"
"20478","C69-2024-0020560",6.90219441091e+17,"NYY231 SOUTH SECOND ST","BATESVILLE",102700,510,"5030800-01",17,0.173,165000,"Ripley",0.622424242424242,953757.225433526,"IN","47006"
"20479","C67-2024-0023392",6.70611404074e+17,"NYN204 LINCOLN HILLS","COATESVILLE",11300,500,"105050-010",4,0.279,26000,"Putnam",0.434615384615385,93189.9641577061,"IN","46121"
"20480","C69-2024-0020601",6.90924444112e+17,"NYY606 CATHERINE ST","MILAN",147900,510,"5140100-01",10,0.152,175000,"Ripley",0.845142857142857,1151315.78947368,"IN","47031"
"20481","C69-2024-0020596",691329200007000960,"NYY3872 W 350 S","VERSAILLES",111500,541,"6020001-02",20,2.821,260000,"Ripley",0.428846153846154,92165.8986175115,"IN","47042"
"20482","C07-2024-0001894",7.0118200289e+16,"NYNELK DR","NINEVEH",19000,500,"7065035",1,0,9500,"Brown",2,Inf,"IN","46164"
"20483","C07-2024-0001863",7.022720011e+16,"NYNSPRUNICA RD","NASHVILLE",37800,100,"7045050",6,45,675000,"Brown",0.056,15000,"IN","47448"
"20484","C07-2024-0001864",7.110320011e+16,"NYNSTATE ROAD 46 W","NASHVILLE",600,501,"7035170",4,0.125,289000,"Brown",0.00207612456747405,2312000,"IN","47448"
"20485","C07-2024-0001871",7.0614400229e+16,"NYY1389 ANNANDALE DR E","NASHVILLE",252900,510,"7035040",4,0,337000,"Brown",0.750445103857567,Inf,"IN","47448"
"20486","C07-2024-0001875",7.0717200201e+16,"NYNWHITE OAK DR","NASHVILLE",2500,500,"7035060",4,0,234900,"Brown",0.0106428267347808,Inf,"IN","47448"
"20487","C07-2024-0001880",7.0119200195e+16,"NYY6808 EAGLE DR","NINEVEH",485600,510,"7065010",1,0,875000,"Brown",0.554971428571429,Inf,"IN","46164"
"20488","C07-2024-0001883",7.0920100108e+16,"NYY5797 CARL KING RD","COLUMBUS",288200,513,"7025010",3,20,330000,"Brown",0.873333333333333,16500,"IN","47201"
"20489","C07-2024-0001888",70623400168002000,"NYNKELP GROVE RD","NASHVILLE",800,100,"7035170",4,0.369,880000,"Brown",0.000909090909090909,2384823.84823848,"IN","47448"
"20490","C07-2024-0001895",70921400132003000,"NYNJOHN BUTLER RD","COLUMBUS",48800,501,"7025010",3,5.001,184900,"Brown",0.263926446727961,36972.6054789042,"IN","47201"
"20491","C07-2024-0001907",7.0313100173e+16,"NYY7856 LASALLE RD","MORGANTOWN",311600,510,"7055020",2,0,270000,"Brown",1.15407407407407,Inf,"IN","46160"
"20492","C07-2024-0001937",7.0725100156e+16,"NYY5124 STATE ROAD 46 E","NASHVILLE",99700,511,"7035170",4,0.51,105000,"Brown",0.94952380952381,205882.352941176,"IN","47448"
"20493","C07-2024-0001953",7.0624200176e+16,"NYY279 MAIN ST W","NASHVILLE",205400,101,"7015060",5,1.405,292500,"Brown",0.702222222222222,208185.053380783,"IN","47448"
"20494","C07-2024-0001958",70719300124001000,"NYNHELMSBURG RD","NASHVILLE",55200,100,"7035170",4,24.695,487500,"Brown",0.113230769230769,19740.8382263616,"IN","47448"
"20495","C07-2024-0001959",7.0624100135e+16,"NYNHELMSBURG RD","NASHVILLE",71800,100,"7035170",4,34.341,487500,"Brown",0.147282051282051,14195.859177077,"IN","47448"
"20496","C07-2024-0001966",7.1015100113e+16,"NYY4724 STATE ROAD 135 S","NASHVILLE",330000,120,"7025010",3,38.6,785000,"Brown",0.420382165605096,20336.7875647668,"IN","47448"
"20497","C07-2024-0001985",7.0117300646e+16,"NYY7106 MUSKRAT DR","NINEVEH",824800,510,"7065010",1,0,1250000,"Brown",0.65984,Inf,"IN","46164"
"20498","C07-2024-0001986",7.0332100233e+16,"NYNTURNER ST","TRAVLAC",2000,500,"7055080",2,0.395,5000,"Brown",0.4,12658.2278481013,"IN","46160"
"20499","C07-2024-0002003",7.0117200242e+16,"NYNLAUREL DR","NINEVEH",17800,501,"7065035",1,0.77,26000,"Brown",0.684615384615385,33766.2337662338,"IN","46164"
"20500","C07-2024-0002005",7.1108300114e+16,"NYNTC STEELE RD","NASHVILLE",293300,505,"7035170",4,53.22,2425000,"Brown",0.120948453608247,45565.576850808,"IN","47448"
"20501","C07-2024-0002006",70710200104001000,"NYNLONG LAKE RD","NASHVILLE",1100,120,"7045050",6,40,391250,"Brown",0.00281150159744409,9781.25,"IN","47448"
"20502","C07-2024-0002010",70118200161001000,"NNNFOX CT","NINEVEH",0,500,"UNKNOWN",1,0,24000,"Brown",0,Inf,"IN","46164"
"20503","C67-2024-0023380",6.70908103002e+17,"NYY662 N US 231","GREENCASTLE",166400,101,"90510-014",7,18.1,360000,"Putnam",0.462222222222222,19889.5027624309,"IN","46135"
"20504","C07-2024-0002065",7.0203300159e+16,"NYNBEANBLOSSOM RD","TRAFALGAR",70100,501,"7045050",6,4.341,50000,"Brown",1.402,11518.0833909237,"IN","46181"
"20505","C07-2024-0002071",7.0230200106e+16,"NYY5896 SPEARSVILLE RD","MORGANTOWN",331000,511,"7055140",2,7.378,520000,"Brown",0.636538461538461,70479.8048251559,"IN","46160"
"20506","C07-2024-0002074",7.0719100428e+16,"NYY31 JOHNSON ST S","NASHVILLE",147100,510,"7015010",5,0,147100,"Brown",1,Inf,"IN","47448"
"20507","C07-2024-0002080",70719100421107000,"NYY40 SYCAMORE LN","NASHVILLE",159100,550,"7015015",5,0,245000,"Brown",0.649387755102041,Inf,"IN","47448"
"20508","C07-2024-0002082",7.0215100134e+16,"NYY7460 E ROBERTSON RD E","TRAFALGAR",86100,540,"7045007",6,4.75,199500,"Brown",0.431578947368421,42000,"IN","46181"
"20509","C07-2024-0002087",7.0626200106e+16,"NYY307 KELP GROVE RD","NASHVILLE",148200,511,"7035170",4,2,145000,"Brown",1.02206896551724,72500,"IN","47448"
"20510","C07-2024-0002093",7.0816400202e+16,"NYY1181 NELSON RIDGE RD","COLUMBUS",99900,511,"7035170",4,3.346,47000,"Brown",2.12553191489362,14046.6228332337,"IN","47201"
"20511","C67-2024-0023414",6.70614303064e+17,"NYY647 MILL SPRINGS","COATESVILLE",229800,510,"105050-010",4,0.321,395000,"Putnam",0.581772151898734,1230529.59501558,"IN","46121"
"20512","C67-2024-0023419",6.71209300017e+17,"NYY5621 S CO RD 75 W","GREENCASTLE",120500,511,"918-018",17,0.905,220000,"Putnam",0.547727272727273,243093.922651934,"IN","46135"
"20513","C67-2024-0023423",6.7061410101e+17,"NYN46 LINCOLN HILLS","COATESVILLE",15500,500,"105050-010",4,0.31,284000,"Putnam",0.0545774647887324,916129.032258064,"IN","46121"
"20514","C69-2024-0020544",6.90219441067e+17,"NYY508 HOENE AVE","BATESVILLE",164300,510,"5030800-01",17,0.217,214000,"Ripley",0.767757009345794,986175.115207373,"IN","47006"
"20515","C69-2024-0020459",690910200005003008,"NYY4229 E PRATTSBURG RD","MILAN",106700,541,"6009001-00",9,2.157,113200,"Ripley",0.942579505300353,52480.2967083913,"IN","47037"
"20516","C67-2024-0023238",6.7092140303e+17,"NYY508 OHIO ST","GREENCASTLE",125500,510,"15502-015",8,0.159,160000,"Putnam",0.784375,1006289.3081761,"IN","46135"
"20517","C67-2024-0023251",6.71236203087e+17,"NNY1 STARDUST PLACE","CLOVERDALE",39200,540,"90560-022",3,0.165,32000,"Putnam",1.225,193939.393939394,"IN","46120"
"20518","C64-2024-0118364",6.41006429002e+17,"NYY2705 LINDA RD","VALPARAISO",168300,510,"234",3,0.432,255000,"Porter",0.66,590277.777777778,"IN","46383"
"20519","C65-2024-0016324",651503200016001024,"NYY3390 OLD HWY 62","MT VERNON",94900,370,"3018001",18,0.95,230000,"Posey",0.412608695652174,242105.263157895,"IN","47620"
"20520","C57-2024-0046648",5.71313200058e+17,"NYY407 N OAK ST","ALBION",77600,510,"250100",2,0.2,165000,"Noble",0.47030303030303,825000,"IN","46701"
"20521","C64-2024-0117715",6.41336301001e+17,"YYN550 S","VALPARAISO",45400,100,"1811",8,26.1,2546600,"Porter",0.0178276918243933,97570.8812260536,"IN","46383"
"20522","C64-2024-0118044",6.41326300004e+17,"NYN550 E 450 S","VALPARAISO",74700,100,"1811",8,40,4507825,"Porter",0.016571184551308,112695.625,"IN","46383"
"20523","C18-2024-0124426",1.81406380002e+17,"NYY7904 S HICKORY LN","DALEVILLE",67000,510,"181249-026",26,0.231,108000,"Delaware",0.62037037037037,467532.467532468,"IN","47334"
"20524","C18-2024-0124429",1.8083610001e+17,"NYNVACANT LAND","ALBANY",8600,100,"160013-010",10,4.5,33994,"Delaware",0.25298582102724,7554.22222222222,"IN","47320"
"20525","C18-2024-0124432",1.80720151023e+17,"NYY7500 N LANDINGS TRAIL","MUNCIE",414200,510,"702010-006",6,0,6e+05,"Delaware",0.690333333333333,Inf,"IN","47303"
"20526","C18-2024-0124433",1.80801327001e+17,"NYY705 E STATE ST","ALBANY",46800,510,"800739-005",5,0.235,40000,"Delaware",1.17,170212.765957447,"IN","47320"
"20527","C18-2024-0124435",1.80624477002e+17,"NYY6705 N BRENDA LN","MUNCIE",164400,510,"600310-009",9,0.409,169000,"Delaware",0.972781065088757,413202.93398533,"IN","47304"
"20528","C18-2024-0124486",1.80731201004e+17,"NNY4801 N  EVERETT RD","MUNCIE",144500,510,"130710-003",3,0.211,210000,"Delaware",0.688095238095238,995260.663507109,"IN","47304"
"20529","C64-2024-0117947",6.40606380024e+17,"NYY1948 JACKSON","PORTAGE",246600,510,"823",16,0.254,245000,"Porter",1.0065306122449,964566.929133858,"IN","46368"
"20530","C18-2024-0124487",1.81103357011e+17,"NNY1505 N  GRANVILLE AVE","MUNCIE",40600,510,"131150-003",3,0.186,69900,"Delaware",0.580829756795422,375806.451612903,"IN","47303"
"20531","C18-2024-0124489",1.81226300004e+17,"NYY12021 E CR 300 S","SELMA",184100,511,"160013-010",10,1,250000,"Delaware",0.7364,250000,"IN","47383"
"20532","C18-2024-0124501",1.80323286004e+17,"NYY115 E WASHINGTON ST","EATON",80500,510,"302937-023",23,0.165,159900,"Delaware",0.503439649781113,969090.909090909,"IN","47338"
"20533","C18-2024-0124505",1.80714380005e+17,"NYY8200 N RED BIRD DR","MUNCIE",87200,511,"700717-006",6,0.55,82500,"Delaware",1.0569696969697,150000,"IN","47303"
"20534","C18-2024-0124508",1.81110313012e+17,"NNN300 E  NORTH ST","MUNCIE",50800,510,"131560-003",3,0.089,18000,"Delaware",2.82222222222222,202247.191011236,"IN","47305"
"20535","C18-2024-0124511",181106301023003008,"NNY2516 N  MORRISON RD","MUNCIE",109500,550,"910070-003",3,0,183000,"Delaware",0.598360655737705,Inf,"IN","47304"
"20536","C18-2024-0124514",1.81605401018e+17,"NYY7600 S BURLINGTON DR","MUNCIE",0,511,"200011-020",20,2.75,305000,"Delaware",0,110909.090909091,"IN","47302"
"20537","C18-2024-0124524",1.81105330015e+17,"NNY2000 N  COLSON DR","MUNCIE",116800,510,"131210-003",3,0.222,161000,"Delaware",0.725465838509317,725225.225225225,"IN","47304"
"20538","C18-2024-0124527",1.81126101018e+17,"NNY3425 S  DAYTON AVE","MUNCIE",67600,511,"130050-003",3,0.231,55500,"Delaware",1.21801801801802,240259.74025974,"IN","47302"
"20539","C18-2024-0124540",1.81110308006e+17,"NNY642 N  ELM ST","MUNCIE",29300,510,"131810-003",3,0.112,56000,"Delaware",0.523214285714286,5e+05,"IN","47305"
"20540","C18-2024-0124541",1.80707151002e+17,"NYY10809 N WHEELING AVE","MUNCIE",153500,511,"700013-006",6,0.79,120000,"Delaware",1.27916666666667,151898.734177215,"IN","47304"
"20541","C18-2024-0124566",1.81010114004e+17,"NYY1304 N WILD PINE  DR","YORKTOWN",265400,510,"117478-032",32,0.202,355000,"Delaware",0.747605633802817,1757425.74257426,"IN","47396"
"20542","C18-2024-0124570",1.81012256007e+17,"NYY1301 N SNOWMASS LN","MUNCIE",232300,520,"110036-036",36,0.238,235000,"Delaware",0.988510638297872,987394.957983193,"IN","47304"
"20543","C18-2024-0124596",1.81217203012e+17,"NYY7613 E PICCADILLY RD","MUNCIE",61600,510,"162235-010",10,0.494,119900,"Delaware",0.513761467889908,242712.550607287,"IN","47302"
"20544","C18-2024-0124606",1.81203400007e+17,"NYNVACANT LAND OFF N CR 650 E","SELMA",11000,100,"160013-010",10,5.77,1430000,"Delaware",0.00769230769230769,247833.622183709,"IN","47383"
"20545","C18-2024-0124614",1.81117459019e+17,"NNY2004 W  11TH ST","MUNCIE",44500,530,"131370-003",3,0.115,150000,"Delaware",0.296666666666667,1304347.82608696,"IN","47302"
"20546","C18-2024-0124626",1.81134176008e+17,"NYY5508 S WALNUT ST","MUNCIE",112600,511,"190110-012",12,1.16,157000,"Delaware",0.717197452229299,135344.827586207,"IN","47302"
"20547","C18-2024-0124635",1.81123153026e+17,"NNY1804 E  19TH ST","MUNCIE",51200,510,"130500-003",3,0.4,41500,"Delaware",1.23373493975904,103750,"IN","47302"
"20548","C18-2024-0124637",1.81122403014e+17,"NNY1004 E  22ND ST","MUNCIE",35100,510,"130450-003",3,0.22,45500,"Delaware",0.771428571428571,206818.181818182,"IN","47302"
"20549","C18-2024-0124641",1.80732126003e+17,"NNY2801 W  RIGGIN RD","MUNCIE",202900,510,"130670-003",3,0.236,253000,"Delaware",0.80197628458498,1072033.89830508,"IN","47304"
"20550","C64-2024-0119009",6.40235176007e+17,"NYY1 DIANA CT","PORTAGE",445200,510,"73",17,0.505,374000,"Porter",1.1903743315508,740594.059405941,"IN","46368"
"20551","C18-2024-0124651",181023126018001984,"NYY1819 S PATRIOT DR","YORKTOWN",184400,550,"910090-017",17,0.22,215500,"Delaware",0.855684454756381,979545.454545455,"IN","47396"
"20552","C18-2024-0124657",1.80729356009e+17,"NYY4904 N HAMILTON LN","MUNCIE",10000,501,"701070-007",7,0.38,270000,"Delaware",0.037037037037037,710526.315789474,"IN","47304"
"20553","C18-2024-0124659",1.81023311004e+17,"NYY2800 S ANDREWS RD","LOT 52 YORKTOWN",20400,540,"110411-017",17,0.103,15000,"Delaware",1.36,145631.067961165,"IN","47396"
"20554","C18-2024-0124663",1.81012302004e+17,"NYY801 N CROWN ST","MUNCIE",135900,510,"115974-035",35,0.813,220000,"Delaware",0.617727272727273,270602.70602706,"IN","47304"
"20555","C18-2024-0124685",1.81115265007e+17,"NNY824 S  PENN ST","MUNCIE",21400,510,"130870-003",3,0.116,28000,"Delaware",0.764285714285714,241379.310344828,"IN","47302"
"20556","C18-2024-0124686",1.81516227002e+17,"NYY409 W CR 600 S","MUNCIE",25500,510,"190823-012",12,0.056,13750,"Delaware",1.85454545454545,245535.714285714,"IN","47302"
"20557","C18-2024-0124690",1.81107327002e+17,"NNY4405 W  RIVERSIDE AVE","MUNCIE",210500,510,"131190-003",3,0.275,273000,"Delaware",0.771062271062271,992727.272727273,"IN","47304"
"20558","C18-2024-0124709",1.81111164004e+17,"NYN800 N  TURNER ST","MUNCIE",2300,680,"131780-003",3,0.145,310,"Delaware",7.41935483870968,2137.93103448276,"IN","47303"
"20559","C18-2024-0124719",1.80633300009e+17,"NYY3520 N CR 700 W","MUNCIE",104800,511,"600011-008",8,1.02,72000,"Delaware",1.45555555555556,70588.2352941177,"IN","47304"
"20560","C18-2024-0124766",1.81216181012e+17,"NYY8808 WAPAHANI DR","SELMA",92700,510,"160036-011",11,0.195,166500,"Delaware",0.556756756756757,853846.153846154,"IN","47383"
"20561","C18-2024-0124791",1.8110725201e+17,"NNY3820 W  SHELLBARK CT","MUNCIE",173900,510,"130200-003",3,0.248,165000,"Delaware",1.05393939393939,665322.580645161,"IN","47304"
"20562","C18-2024-0124796",1.81115283001e+17,"NNY1511 E  1ST ST","MUNCIE",21400,510,"130870-003",3,0.166,15000,"Delaware",1.42666666666667,90361.4457831325,"IN","47302"
"20563","C18-2024-0124813",1.81110458007e+17,"NNY1001 E  MAIN ST","MUNCIE",75900,510,"131560-003",3,0.12,50000,"Delaware",1.518,416666.666666667,"IN","47305"
"20564","C18-2024-0124830",1.81407130012e+17,"NYY8101 S HICKORY LN","DALEVILLE",105400,510,"180649-026",26,0.369,220000,"Delaware",0.479090909090909,596205.962059621,"IN","47334"
"20565","C18-2024-0124835",1.81109357003e+17,"NYY114 N MARTIN ST","MUNCIE",61300,510,"130410-003",3,0.125,65000,"Delaware",0.943076923076923,520000,"IN","47303"
"20566","C18-2024-0124856",1.81013251018e+17,"NYY5501 W OLD STONE RD","MUNCIE",365900,510,"110110-035",35,0.293,4e+05,"Delaware",0.91475,1365187.71331058,"IN","47304"
"20567","C18-2024-0124876",1.81122427008e+17,"NYN1623 E 20TH ST","MUNCIE",24900,510,"130450-003",3,0.2,825000,"Delaware",0.0301818181818182,4125000,"IN","47302"
"20568","C18-2024-0124884",1.81115339002e+17,"NNY707 E  7TH ST","MUNCIE",26100,510,"130510-003",3,0.143,825000,"Delaware",0.0316363636363636,5769230.76923077,"IN","47302"
"20569","C18-2024-0124931",1.80416400001e+17,"NYY18300 N CR 550 E","DUNKIRK",845400,525,"500011-018",18,40,940000,"Delaware",0.89936170212766,23500,"IN","47336"
"20570","C18-2024-0124960",1.81110306006e+17,"NYY646 N MULBERRY ST","MUNCIE",20900,520,"131810-003",3,0.098,47000,"Delaware",0.44468085106383,479591.836734694,"IN","47305"
"20571","C18-2024-0124967",1.81110158012e+17,"NYN826 N JEFFERSON ST","MUNCIE",3800,500,"131810-003",3,0.145,10000,"Delaware",0.38,68965.5172413793,"IN","47303"
"20572","C61-2024-0011084",6.10703000309e+17,"NYN6186 N 350 E","MARSHALL",6800,501,"9951019-01",19,1.35,150000,"Parke",0.0453333333333333,111111.111111111,"IN","47859"
"20573","C18-2024-0124974",180729176006006016,"NYY2812 W PRESERVE LN","MUNCIE",176200,550,"706971-007",7,0.06,279000,"Delaware",0.631541218637993,4650000,"IN","47304"
